"filename","trial_type","trial_type_order","trial_index","question_index","response","itemA","itemB","categoryA","categoryB","attention_check","correct_response","original_trial_index","original_question_index","x","y","item"
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",5,73,75,"remember something","feel sick","cognitive","physiological",FALSE,NA,8,"11",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",5,74,0,"remember something","take a walk","cognitive","physical",FALSE,NA,8,"12",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",5,75,0,"remember something","choose what to do","cognitive","cognitive",FALSE,NA,8,"13",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",5,76,100,"remember something","feel scared","cognitive","physiological",FALSE,NA,8,"14",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",6,77,73,"feel tired","choose what to do","physiological","cognitive",FALSE,NA,9,"0",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",6,78,100,"feel tired","feel sick","physiological","physiological",FALSE,NA,9,"1",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",6,79,0,"feel tired","reach for something","physiological","physical",FALSE,NA,9,"2",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",6,80,100,"feel tired","sit down","physiological","physical",FALSE,NA,9,"3",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",6,81,0,"feel tired","kick something","physiological","physical",FALSE,NA,9,"4",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",6,82,0,"feel tired","hear something","physiological","cognitive",FALSE,NA,9,"5",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",6,83,0,"feel tired","take a walk","physiological","physical",FALSE,NA,9,"6",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",6,84,0,"feel tired","jump up and down","physiological","physical",FALSE,NA,9,"7",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",6,85,0,"feel tired","feel scared","physiological","physiological",FALSE,NA,9,"8",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",6,86,0,"feel tired","feel hungry","physiological","physiological",FALSE,NA,9,"9",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",6,87,100,"feel tired","feel tired","physiological","physiological",FALSE,NA,9,"10",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",6,88,0,"feel tired","see something","physiological","cognitive",FALSE,NA,9,"11",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",6,89,100,"feel tired","feel pain","physiological","physiological",FALSE,NA,9,"12",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",6,90,0,"feel tired","think about something","physiological","cognitive",FALSE,NA,9,"13",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",6,91,0,"feel tired","remember something","physiological","cognitive",FALSE,NA,9,"14",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",7,92,100,"feel scared","feel scared","physiological","physiological",FALSE,NA,10,"0",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",7,93,100,"feel scared","reach for something","physiological","physical",FALSE,NA,10,"1",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",7,94,100,"feel scared","think about something","physiological","cognitive",FALSE,NA,10,"2",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",7,95,100,"feel scared","kick something","physiological","physical",FALSE,NA,10,"3",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",7,96,100,"feel scared","see something","physiological","cognitive",FALSE,NA,10,"4",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",7,97,0,"feel scared","jump up and down","physiological","physical",FALSE,NA,10,"5",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",7,98,0,"feel scared","remember something","physiological","cognitive",FALSE,NA,10,"6",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",7,99,100,"feel scared","feel pain","physiological","physiological",FALSE,NA,10,"7",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",7,100,0,"feel scared","feel tired","physiological","physiological",FALSE,NA,10,"8",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",7,101,100,"feel scared","choose what to do","physiological","cognitive",FALSE,NA,10,"9",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",7,102,100,"feel scared","feel sick","physiological","physiological",FALSE,NA,10,"10",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",7,103,100,"feel scared","sit down","physiological","physical",FALSE,NA,10,"11",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",7,104,100,"feel scared","hear something","physiological","cognitive",FALSE,NA,10,"12",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",7,105,0,"feel scared","feel hungry","physiological","physiological",FALSE,NA,10,"13",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",7,106,0,"feel scared","take a walk","physiological","physical",FALSE,NA,10,"14",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",8,107,0,"sit down","take a walk","physical","physical",FALSE,NA,11,"0",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",8,108,0,"sit down","feel sick","physical","physiological",FALSE,NA,11,"1",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",8,109,0,"sit down","kick something","physical","physical",FALSE,NA,11,"2",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",8,110,0,"sit down","see something","physical","cognitive",FALSE,NA,11,"3",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",8,111,100,"sit down","sit down","physical","physical",FALSE,NA,11,"4",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",8,112,0,"sit down","remember something","physical","cognitive",FALSE,NA,11,"5",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",8,113,0,"sit down","reach for something","physical","physical",FALSE,NA,11,"6",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",8,114,75,"sit down","feel tired","physical","physiological",FALSE,NA,11,"7",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",8,115,0,"sit down","hear something","physical","cognitive",FALSE,NA,11,"8",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",8,116,0,"sit down","think about something","physical","cognitive",FALSE,NA,11,"9",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",8,117,0,"sit down","feel pain","physical","physiological",FALSE,NA,11,"10",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",8,118,0,"sit down","jump up and down","physical","physical",FALSE,NA,11,"11",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",8,119,75,NA,NA,NA,NA,TRUE,75,11,"12",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",8,120,0,"sit down","feel hungry","physical","physiological",FALSE,NA,11,"13",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",8,121,0,"sit down","choose what to do","physical","cognitive",FALSE,NA,11,"14",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",8,122,0,"sit down","feel scared","physical","physiological",FALSE,NA,11,"15",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",9,123,0,"feel sick","think about something","physiological","cognitive",FALSE,NA,12,"0",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",9,124,0,"feel sick","choose what to do","physiological","cognitive",FALSE,NA,12,"1",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",9,125,0,"feel sick","kick something","physiological","physical",FALSE,NA,12,"2",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",9,126,0,"feel sick","remember something","physiological","cognitive",FALSE,NA,12,"3",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",9,127,0,"feel sick","see something","physiological","cognitive",FALSE,NA,12,"4",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",9,128,100,"feel sick","feel tired","physiological","physiological",FALSE,NA,12,"5",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",9,129,0,"feel sick","reach for something","physiological","physical",FALSE,NA,12,"6",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",9,130,0,"feel sick","jump up and down","physiological","physical",FALSE,NA,12,"7",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",9,131,0,"feel sick","take a walk","physiological","physical",FALSE,NA,12,"8",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",9,132,100,"feel sick","feel sick","physiological","physiological",FALSE,NA,12,"9",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",9,133,0,"feel sick","hear something","physiological","cognitive",FALSE,NA,12,"10",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",9,134,50,"feel sick","feel hungry","physiological","physiological",FALSE,NA,12,"11",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",9,135,100,"feel sick","feel scared","physiological","physiological",FALSE,NA,12,"12",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",9,136,100,"feel sick","feel pain","physiological","physiological",FALSE,NA,12,"13",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",9,137,100,"feel sick","sit down","physiological","physical",FALSE,NA,12,"14",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",10,138,0,NA,NA,NA,NA,TRUE,NA,13,"0",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",10,139,0,"jump up and down","kick something","physical","physical",FALSE,NA,13,"1",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",10,140,0,"jump up and down","reach for something","physical","physical",FALSE,NA,13,"2",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",10,141,0,"jump up and down","remember something","physical","cognitive",FALSE,NA,13,"3",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",10,142,0,"jump up and down","feel hungry","physical","physiological",FALSE,NA,13,"4",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",10,143,0,"jump up and down","think about something","physical","cognitive",FALSE,NA,13,"5",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",10,144,0,"jump up and down","choose what to do","physical","cognitive",FALSE,NA,13,"6",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",10,145,0,"jump up and down","see something","physical","cognitive",FALSE,NA,13,"7",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",10,146,0,"jump up and down","feel scared","physical","physiological",FALSE,NA,13,"8",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",10,147,0,"jump up and down","feel pain","physical","physiological",FALSE,NA,13,"9",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",10,148,0,"jump up and down","take a walk","physical","physical",FALSE,NA,13,"10",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",10,149,0,"jump up and down","hear something","physical","cognitive",FALSE,NA,13,"11",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",10,150,0,"jump up and down","sit down","physical","physical",FALSE,NA,13,"12",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",10,151,100,"jump up and down","feel tired","physical","physiological",FALSE,NA,13,"13",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",10,152,0,"jump up and down","feel sick","physical","physiological",FALSE,NA,13,"14",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",10,153,100,"jump up and down","jump up and down","physical","physical",FALSE,NA,13,"15",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",11,154,0,"kick something","choose what to do","physical","cognitive",FALSE,NA,14,"0",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",11,155,0,"kick something","sit down","physical","physical",FALSE,NA,14,"1",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",11,156,0,"kick something","jump up and down","physical","physical",FALSE,NA,14,"2",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",11,157,0,"kick something","hear something","physical","cognitive",FALSE,NA,14,"3",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",11,158,0,"kick something","see something","physical","cognitive",FALSE,NA,14,"4",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",11,159,0,"kick something","take a walk","physical","physical",FALSE,NA,14,"5",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",11,160,0,"kick something","feel scared","physical","physiological",FALSE,NA,14,"6",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",11,161,0,"kick something","remember something","physical","cognitive",FALSE,NA,14,"7",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",11,162,0,"kick something","feel tired","physical","physiological",FALSE,NA,14,"8",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",11,163,100,"kick something","kick something","physical","physical",FALSE,NA,14,"9",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",11,164,100,"kick something","feel pain","physical","physiological",FALSE,NA,14,"10",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",11,165,0,"kick something","reach for something","physical","physical",FALSE,NA,14,"11",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",11,166,0,"kick something","think about something","physical","cognitive",FALSE,NA,14,"12",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",11,167,0,"kick something","feel hungry","physical","physiological",FALSE,NA,14,"13",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",11,168,0,"kick something","feel sick","physical","physiological",FALSE,NA,14,"14",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",12,169,0,"feel pain","take a walk","physiological","physical",FALSE,NA,15,"0",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",12,170,0,"feel pain","choose what to do","physiological","cognitive",FALSE,NA,15,"1",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",12,171,100,"feel pain","feel pain","physiological","physiological",FALSE,NA,15,"2",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",12,172,0,"feel pain","jump up and down","physiological","physical",FALSE,NA,15,"3",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",12,173,0,"feel pain","kick something","physiological","physical",FALSE,NA,15,"4",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",12,174,100,"feel pain","feel scared","physiological","physiological",FALSE,NA,15,"5",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",12,175,0,"feel pain","feel hungry","physiological","physiological",FALSE,NA,15,"6",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",12,176,0,"feel pain","think about something","physiological","cognitive",FALSE,NA,15,"7",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",12,177,0,"feel pain","see something","physiological","cognitive",FALSE,NA,15,"8",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",12,178,0,"feel pain","remember something","physiological","cognitive",FALSE,NA,15,"9",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",12,179,100,"feel pain","feel tired","physiological","physiological",FALSE,NA,15,"10",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",12,180,100,"feel pain","feel sick","physiological","physiological",FALSE,NA,15,"11",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",12,181,0,"feel pain","hear something","physiological","cognitive",FALSE,NA,15,"12",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",12,182,0,"feel pain","reach for something","physiological","physical",FALSE,NA,15,"13",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",12,183,100,"feel pain","sit down","physiological","physical",FALSE,NA,15,"14",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",13,184,0,"reach for something","see something","physical","cognitive",FALSE,NA,16,"0",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",13,185,0,"reach for something","feel sick","physical","physiological",FALSE,NA,16,"1",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",13,186,100,"reach for something","jump up and down","physical","physical",FALSE,NA,16,"2",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",13,187,0,"reach for something","kick something","physical","physical",FALSE,NA,16,"3",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",13,188,0,"reach for something","feel tired","physical","physiological",FALSE,NA,16,"4",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",13,189,0,"reach for something","feel scared","physical","physiological",FALSE,NA,16,"5",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",13,190,0,"reach for something","feel pain","physical","physiological",FALSE,NA,16,"6",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",13,191,0,"reach for something","hear something","physical","cognitive",FALSE,NA,16,"7",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",13,192,100,NA,NA,NA,NA,TRUE,100,16,"8",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",13,193,0,"reach for something","sit down","physical","physical",FALSE,NA,16,"9",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",13,194,0,"reach for something","feel hungry","physical","physiological",FALSE,NA,16,"10",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",13,195,0,"reach for something","think about something","physical","cognitive",FALSE,NA,16,"11",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",13,196,0,"reach for something","choose what to do","physical","cognitive",FALSE,NA,16,"12",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",13,197,100,"reach for something","reach for something","physical","physical",FALSE,NA,16,"13",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",13,198,0,"reach for something","remember something","physical","cognitive",FALSE,NA,16,"14",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",13,199,0,"reach for something","take a walk","physical","physical",FALSE,NA,16,"15",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",14,200,100,"choose what to do","feel hungry","cognitive","physiological",FALSE,NA,17,"0",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",14,201,100,"choose what to do","sit down","cognitive","physical",FALSE,NA,17,"1",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",14,202,0,"choose what to do","feel pain","cognitive","physiological",FALSE,NA,17,"2",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",14,203,0,"choose what to do","feel sick","cognitive","physiological",FALSE,NA,17,"3",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",14,204,0,"choose what to do","remember something","cognitive","cognitive",FALSE,NA,17,"4",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",14,205,0,"choose what to do","feel tired","cognitive","physiological",FALSE,NA,17,"5",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",14,206,100,"choose what to do","feel scared","cognitive","physiological",FALSE,NA,17,"6",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",14,207,100,"choose what to do","reach for something","cognitive","physical",FALSE,NA,17,"7",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",14,208,0,"choose what to do","hear something","cognitive","cognitive",FALSE,NA,17,"8",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",14,209,100,"choose what to do","think about something","cognitive","cognitive",FALSE,NA,17,"9",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",14,210,0,"choose what to do","see something","cognitive","cognitive",FALSE,NA,17,"10",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",14,211,100,"choose what to do","choose what to do","cognitive","cognitive",FALSE,NA,17,"11",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",14,212,100,"choose what to do","jump up and down","cognitive","physical",FALSE,NA,17,"12",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",14,213,100,"choose what to do","take a walk","cognitive","physical",FALSE,NA,17,"13",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",14,214,100,"choose what to do","kick something","cognitive","physical",FALSE,NA,17,"14",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",15,215,0,"hear something","reach for something","cognitive","physical",FALSE,NA,18,"0",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",15,216,0,"hear something","feel tired","cognitive","physiological",FALSE,NA,18,"1",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",15,217,100,"hear something","feel hungry","cognitive","physiological",FALSE,NA,18,"2",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",15,218,0,"hear something","kick something","cognitive","physical",FALSE,NA,18,"3",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",15,219,100,"hear something","hear something","cognitive","cognitive",FALSE,NA,18,"4",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",15,220,0,"hear something","choose what to do","cognitive","cognitive",FALSE,NA,18,"5",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",15,221,0,"hear something","feel sick","cognitive","physiological",FALSE,NA,18,"6",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",15,222,0,"hear something","see something","cognitive","cognitive",FALSE,NA,18,"7",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",15,223,100,"hear something","think about something","cognitive","cognitive",FALSE,NA,18,"8",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",15,224,100,"hear something","feel pain","cognitive","physiological",FALSE,NA,18,"9",NA,NA,NA
